trigram,repetation,polarity,sentiment
district try th,1,0.0,neutral
russian president vladimirputin,1,0.0,neutral
president vladimirputin says,1,0.0,neutral
vladimirputin says spend,1,0.0,neutral
says spend days,1,0.0,neutral
spend days self,1,0.0,neutral
days self isolation,1,0.0,neutral
self isolation dozens,1,0.0,neutral
isolation dozens people,1,0.0,neutral
dozens people en,1,0.0,neutral
covid talk climatechange,1,0.0,neutral
talk climatechange political,1,0.0,neutral
climatechange political rhetoric,1,0.0,neutral
political rhetoric lie,1,0.0,neutral
rhetoric lie fool,1,0.0,neutral
lie fool people,1,0.0,neutral
fool people unless,1,0.0,neutral
people unless measures,1,0.0,neutral
unless measures cur,1,0.0,neutral
difference n n,1,0.0,neutral
n n crore,1,0.0,neutral
n crore covid,1,0.0,neutral
crore covid vaccination,1,0.0,neutral
covid vaccination done,1,0.0,neutral
vaccination done n,1,0.0,neutral
done n nc,1,0.0,neutral
n nc celebrating,1,0.0,neutral
nc celebrating unemployed,1,0.0,neutral
celebrating unemployed day,1,0.0,neutral
unemployed day us,1,0.0,neutral
day us ias,1,0.0,neutral
us ias ips,1,0.0,neutral
course know booster,1,0.0,neutral
know booster dose,1,0.0,neutral
booster dose required,1,0.0,neutral
dose required whether,1,0.0,neutral
required whether central,1,0.0,neutral
whether central agencies,1,0.0,neutral
central agencies accepting,1,0.0,neutral
us e erts,1,0.0,neutral
e erts panel,1,0.0,neutral
erts panel rejects,1,0.0,neutral
panel rejects biden,1,0.0,neutral
rejects biden govt,1,0.0,neutral
biden govt plan,1,0.0,neutral
govt plan covid,1,0.0,neutral
plan covid vaccine,1,0.0,neutral
covid vaccine booster,1,0.0,neutral
vaccine booster doses,1,0.0,neutral
booster doses n,1,0.0,neutral
doses n nthank,1,0.0,neutral
n nthank god,1,0.0,neutral
nthank god hundreds,1,0.0,neutral
god hundreds thousands,1,0.0,neutral
education n online,1,0.0,neutral
n online e,1,0.0,neutral
online e earlier,1,0.0,neutral
e earlier n,1,0.0,neutral
earlier n teacher,1,0.0,neutral
n teacher n,1,0.0,neutral
teacher n covid,1,0.0,neutral
sep nfees na,1,0.0,neutral
nfees na n,1,0.0,neutral
na n mult,1,0.0,neutral
india administered croredailyvaccinations,1,0.0,neutral
administered croredailyvaccinations till,1,0.0,neutral
croredailyvaccinations till pm,1,0.0,neutral
attempt accelerate covid,1,0.0,neutral
accelerate covid vaccination,1,0.0,neutral
covid vaccination process,1,0.0,neutral
vaccination process ahmedabad,1,0.0,neutral
process ahmedabad municipal,1,0.0,neutral
ahmedabad municipal corporation,1,0.0,neutral
municipal corporation decided,1,0.0,neutral
corporation decided deny,1,0.0,neutral
decided deny c,1,0.0,neutral
rapid progress india,1,0.0,neutral
progress india vaccinationdrive,1,0.0,neutral
india vaccinationdrive n,1,0.0,neutral
vaccinationdrive n million,1,0.0,neutral
n million crore,1,0.0,neutral
million crore jabs,1,0.0,neutral
jabs days nhuge,1,0.0,neutral
days nhuge credit,1,0.0,neutral
office days captured,1,0.0,neutral
days captured conversation,1,0.0,neutral
captured conversation author,1,0.0,neutral
conversation author india,1,0.0,neutral
author india covid,1,0.0,neutral
india covid office,1,0.0,neutral
covid office work,1,0.0,neutral
office work workfromhome,1,0.0,neutral
indian army organised,1,0.0,neutral
army organised medical,1,0.0,neutral
organised medical camp,1,0.0,neutral
medical camp halla,1,0.0,neutral
camp halla n,1,0.0,neutral
halla n c,1,0.0,neutral
n c n,1,0.0,neutral
kerala covid coronavirus,1,0.0,neutral
coronavirus n nfor,1,0.0,neutral
n nfor th,1,0.0,neutral
nfor th time,1,0.0,neutral
th time vaccination,1,0.0,neutral
time vaccination stat,1,0.0,neutral
vaccination stat day,1,0.0,neutral
stat day crossed,1,0.0,neutral
day crossed l,1,0.0,neutral
crossed l mark,1,0.0,neutral
l mark n,1,0.0,neutral
mark n n,1,0.0,neutral
coverage crosses massive,1,0.0,neutral
crosses massive cr,1,0.0,neutral
massive cr landmark,1,0.0,neutral
cr landmark milestone,1,0.0,neutral
landmark milestone cr,1,0.0,neutral
milestone cr vaccine,1,0.0,neutral
keep masks people,1,0.0,neutral
masks people even,1,0.0,neutral
people even fully,1,0.0,neutral
even fully va,1,0.0,neutral
fully va ed,1,0.0,neutral
va ed virus,1,0.0,neutral
ed virus seem,1,0.0,neutral
virus seem fill,1,0.0,neutral
seem fill yet,1,0.0,neutral
grateful upa ruling,1,0.0,neutral
upa ruling country,1,0.0,neutral
ruling country covid,1,0.0,neutral
hands n india,1,0.0,neutral
n india india,1,0.0,neutral
india india n,1,0.0,neutral
logging covid cases,1,0.0,neutral
covid cases thursday,1,0.0,neutral
cases thursday highest,1,0.0,neutral
thursday highest days,1,0.0,neutral
highest days tricity,1,0.0,neutral
days tricity saw,1,0.0,neutral
tricity saw daily,1,0.0,neutral
saw daily case,1,0.0,neutral
daily case count,1,0.0,neutral
case count fall,1,0.0,neutral
count fall seven,1,0.0,neutral
aai airports southern,1,0.0,neutral
airports southern region,1,0.0,neutral
southern region india,1,0.0,neutral
region india regaining,1,0.0,neutral
india regaining confidence,1,0.0,neutral
regaining confidence flyers,1,0.0,neutral
confidence flyers th,1,0.0,neutral
flyers th september,1,0.0,neutral
delhi reports covid,1,0.0,neutral
reports covid death,1,0.0,neutral
covid death days,1,0.0,neutral
death days n,1,0.0,neutral
days n n,1,0.0,neutral
n n coronavirus,1,0.0,neutral
n coronavirus delhi,1,0.0,neutral
coronavirus delhi covid,1,0.0,neutral
delhi covid coronapandemic,1,0.0,neutral
covid coronapandemic death,1,0.0,neutral
coronapandemic death n,1,0.0,neutral
death n nread,1,0.0,neutral
covid rebounds affects,1,0.0,neutral
rebounds affects children,1,0.0,neutral
affects children china,1,0.0,neutral
children china vaccines,1,0.0,neutral
china vaccines turn,1,0.0,neutral
vaccines turn ineffective,1,0.0,neutral
turn ineffective n,1,0.0,neutral
ineffective n covid,1,0.0,neutral
mr mann prashad,1,0.0,neutral
mann prashad family,1,0.0,neutral
prashad family going,1,0.0,neutral
family going toughest,1,0.0,neutral
going toughest time,1,0.0,neutral
toughest time lives,1,0.0,neutral
time lives covid,1,0.0,neutral
lives covid took,1,0.0,neutral
covid took everything,1,0.0,neutral
covid vaccinated must,1,0.0,neutral
vaccinated must forget,1,0.0,neutral
must forget genocide,1,0.0,neutral
forget genocide peak,1,0.0,neutral
genocide peak unvaccinated,1,0.0,neutral
wear mask going,1,0.0,neutral
mask going outside,1,0.0,neutral
going outside covid,1,0.0,neutral
outside covid corona,1,0.0,neutral
strict covid rules,1,0.0,neutral
covid rules fans,1,0.0,neutral
rules fans entry,1,0.0,neutral
fans entry uae,1,0.0,neutral
entry uae stadiums,1,0.0,neutral
uae stadiums ipl,1,0.0,neutral
stadiums ipl n,1,0.0,neutral
ipl n nthose,1,0.0,neutral
n nthose allowed,1,0.0,neutral
nthose allowed inside,1,0.0,neutral
allowed inside sharjah,1,0.0,neutral
inside sharjah st,1,0.0,neutral
covid vaccines donated,1,0.0,neutral
vaccines donated india,1,0.0,neutral
donated india un,1,0.0,neutral
india un peacekeepers,1,0.0,neutral
un peacekeepers e,1,0.0,neutral
peacekeepers e austed,1,0.0,neutral
e austed un,1,0.0,neutral
austed un spokesperson,1,0.0,neutral
un spokesperson st,1,0.0,neutral
spokesperson st phane,1,0.0,neutral
st phane dujarric,1,0.0,neutral
covid india role,1,0.0,neutral
india role model,1,0.0,neutral
role model crore,1,0.0,neutral
model crore vaccinations,1,0.0,neutral
crore vaccinations beginning,1,0.0,neutral
vaccinations beginning n,1,0.0,neutral
beginning n ncongratulations,1,0.0,neutral
n ncongratulations india,1,0.0,neutral
ncongratulations india amp,1,0.0,neutral
india amp prime,1,0.0,neutral
amp prime minister,1,0.0,neutral
prime minister modiji,1,0.0,neutral
key technologies present,1,0.0,neutral
technologies present mining,1,0.0,neutral
present mining machinery,1,0.0,neutral
mining machinery industry,1,0.0,neutral
machinery industry n,1,0.0,neutral
industry n nview,1,0.0,neutral
masked minds n,1,0.0,neutral
minds n nshinie,1,0.0,neutral
n nshinie antony,1,0.0,neutral
nshinie antony project,1,0.0,neutral
antony project delegate,1,0.0,neutral
project delegate mask,1,0.0,neutral
delegate mask series,1,0.0,neutral
mask series conversation,1,0.0,neutral
series conversation priya,1,0.0,neutral
conversation priya rajaram,1,0.0,neutral
priya rajaram souvik,1,0.0,neutral
hope n n,1,0.0,neutral
n covid covidvaccine,1,0.0,neutral
covid covidvaccine n,1,0.0,neutral
today see world,1,0.0,neutral
see world record,1,0.0,neutral
world record covid,1,0.0,neutral
record covid vaccination,1,0.0,neutral
covid vaccination india,1,0.0,neutral
vaccination india nwithin,1,0.0,neutral
india nwithin hours,1,0.0,neutral
nwithin hours india,1,0.0,neutral
hours india vaccinated,1,0.0,neutral
september n haryana,1,0.0,neutral
n haryana schoolsreopen,1,0.0,neutral
haryana schoolsreopen covid,1,0.0,neutral
vaccines declared pmmodi,1,0.0,neutral
declared pmmodi vaccinateunder,1,0.0,neutral
pmmodi vaccinateunder covid,1,0.0,neutral
vaccinateunder covid corona,1,0.0,neutral
covid corona studentslifematters,1,0.0,neutral
watching theater wearing,1,0.0,neutral
theater wearing mask,1,0.0,neutral
wearing mask muflar,1,0.0,neutral
nfees naster clnic,1,0.0,neutral
naster clnic jp,1,0.0,neutral
clnic jp nagar,1,0.0,neutral
people ask sanjay,1,0.0,neutral
ask sanjay jha,1,0.0,neutral
sanjay jha modifactordecoded,1,0.0,neutral
jha modifactordecoded shut,1,0.0,neutral
modifactordecoded shut walk,1,0.0,neutral
shut walk amp,1,0.0,neutral
walk amp never,1,0.0,neutral
amp never indulge,1,0.0,neutral
dengue n nhanumantha,1,0.0,neutral
n nhanumantha rao,1,0.0,neutral
nhanumantha rao n,1,0.0,neutral
rao n units,1,0.0,neutral
platelets needed ncare,1,0.0,neutral
needed ncare hospital,1,0.0,neutral
ncare hospital nampally,1,0.0,neutral
hospital nampally n,1,0.0,neutral
nampally n n,1,0.0,neutral
given vaccinations testing,1,0.0,neutral
vaccinations testing fool,1,0.0,neutral
testing fool proof,1,0.0,neutral
fool proof way,1,0.0,neutral
proof way preventing,1,0.0,neutral
way preventing influx,1,0.0,neutral
preventing influx covid,1,0.0,neutral
influx covid countries,1,0.0,neutral
rise people odisha,1,0.0,neutral
people odisha thank,1,0.0,neutral
odisha thank hon,1,0.0,neutral
thank hon ble,1,0.0,neutral
hon ble odisha,1,0.0,neutral
ble odisha shri,1,0.0,neutral
odisha shri odisha,1,0.0,neutral
shri odisha ji,1,0.0,neutral
odisha ji reaching,1,0.0,neutral
ji reaching mileston,1,0.0,neutral
hi en chile,1,0.0,neutral
en chile mx,1,0.0,neutral
chile mx covid,1,0.0,neutral
mx covid crisis,1,0.0,neutral
covid crisis deman,1,0.0,neutral
freakingnews security alert,1,0.0,neutral
security alert newzealandcricket,1,0.0,neutral
alert newzealandcricket got,1,0.0,neutral
newzealandcricket got said,1,0.0,neutral
got said pakistan,1,0.0,neutral
said pakistan terrorists,1,0.0,neutral
pakistan terrorists work,1,0.0,neutral
terrorists work home,1,0.0,neutral
work home mode,1,0.0,neutral
india crosses europe,1,0.0,neutral
crosses europe total,1,0.0,neutral
europe total number,1,0.0,neutral
total number covid,1,0.0,neutral
number covid vaccine,1,0.0,neutral
doses administered npm,1,0.0,neutral
administered npm ji,1,0.0,neutral
npm ji set,1,0.0,neutral
ji set benc,1,0.0,neutral
covid led ety,1,0.0,neutral
led ety depression,1,0.0,neutral
ety depression among,1,0.0,neutral
depression among healthcare,1,0.0,neutral
among healthcare workers,1,0.0,neutral
healthcare workers icmr,1,0.0,neutral
workers icmr study,1,0.0,neutral
icmr study covid,1,0.0,neutral
study covid healthcareworkers,1,0.0,neutral
odisha govt announces,1,0.0,neutral
govt announces commencement,1,0.0,neutral
announces commencement physicalclasses,1,0.0,neutral
commencement physicalclasses ugfirstyear,1,0.0,neutral
physicalclasses ugfirstyear students,1,0.0,neutral
ugfirstyear students sept,1,0.0,neutral
students sept n,1,0.0,neutral
manyata clinic c,1,0.0,neutral
still living f,1,0.0,neutral
living f f,1,0.0,neutral
f covid daysofcode,1,0.0,neutral
sunteck realty plans,1,0.0,neutral
realty plans jda,1,0.0,neutral
plans jda develop,1,0.0,neutral
jda develop million,1,0.0,neutral
develop million sq,1,0.0,neutral
million sq ft,1,0.0,neutral
sq ft shahad,1,0.0,neutral
ft shahad n,1,0.0,neutral
shahad n nread,1,0.0,neutral
positivityrate f c,1,0.0,neutral
tests f c,1,0.0,neutral
stem cell based,1,0.0,neutral
cell based therapy,1,0.0,neutral
based therapy treat,1,0.0,neutral
therapy treat covid,1,0.0,neutral
treat covid received,1,0.0,neutral
covid received approval,1,0.0,neutral
received approval cfor,1,0.0,neutral
approval cfor clinical,1,0.0,neutral
cfor clinical trial,1,0.0,neutral
clinical trial biological,1,0.0,neutral
trial biological division,1,0.0,neutral
clover finance clv,1,0.0,neutral
finance clv n,1,0.0,neutral
clv n lithium,1,0.0,neutral
n lithium finance,1,0.0,neutral
lithium finance lith,1,0.0,neutral
finance lith n,1,0.0,neutral
lith n beyond,1,0.0,neutral
n beyond finance,1,0.0,neutral
beyond finance byn,1,0.0,neutral
finance byn n,1,0.0,neutral
byn n n,1,0.0,neutral
n n casper,1,0.0,neutral
n casper network,1,0.0,neutral
casper network n,1,0.0,neutral
network n paid,1,0.0,neutral
n paid network,1,0.0,neutral
paid network n,1,0.0,neutral
network n aioz,1,0.0,neutral
n aioz network,1,0.0,neutral
nshankar specialty hosp,1,0.0,neutral
hypocrisy people want,1,0.0,neutral
people want personal,1,0.0,neutral
want personal freedom,1,0.0,neutral
personal freedom wear,1,0.0,neutral
freedom wear mask,1,0.0,neutral
wear mask vaccinate,1,0.0,neutral
mask vaccinate ones,1,0.0,neutral
necessary plan vaccination,1,0.0,neutral
plan vaccination schedule,1,0.0,neutral
vaccination schedule way,1,0.0,neutral
schedule way give,1,0.0,neutral
way give sufficient,1,0.0,neutral
give sufficient time,1,0.0,neutral
sufficient time recover,1,0.0,neutral
fifth survey conducted,1,0.0,neutral
survey conducted august,1,0.0,neutral
conducted august september,1,0.0,neutral
august september collected,1,0.0,neutral
september collected samples,1,0.0,neutral
doses administered landmark,1,0.0,neutral
administered landmark crossed,1,0.0,neutral
landmark crossed india,1,0.0,neutral
crossed india today,1,0.0,neutral
india today n,1,0.0,neutral
today n largestvaccinedrive,1,0.0,neutral
n largestvaccinedrive dynamic,1,0.0,neutral
largestvaccinedrive dynamic lea,1,0.0,neutral
improve lung health,1,0.0,neutral
lung health covid,1,0.0,neutral
health covid n,1,0.0,neutral
n nread food,1,0.0,neutral
nread food diet,1,0.0,neutral
population yrs given,1,0.0,neutral
yrs given covid,1,0.0,neutral
given covid vaccination,1,0.0,neutral
covid vaccination doses,1,0.0,neutral
vaccination doses says,1,0.0,neutral
doses says health,1,0.0,neutral
says health secretary,1,0.0,neutral
health secretary rajesh,1,0.0,neutral
secretary rajesh bhushan,1,0.0,neutral
india daily covid,1,0.0,neutral
covid cases tracker,1,0.0,neutral
cases tracker september,1,0.0,neutral
tracker september n,1,0.0,neutral
n n diu,1,0.0,neutral
n diu covid,1,0.0,neutral
contribution kerala india,1,0.0,neutral
kerala india covid,1,0.0,neutral
india covid numbers,1,0.0,neutral
covid numbers f,1,0.0,neutral
numbers f n,1,0.0,neutral
f n nthe,1,0.0,neutral
n nthe state,1,0.0,neutral
nthe state planning,1,0.0,neutral
state planning open,1,0.0,neutral
planning open schools,1,0.0,neutral
open schools nov,1,0.0,neutral
release mosquitoes india,1,0.0,neutral
mosquitoes india n,1,0.0,neutral
n n dengue,1,0.0,neutral
n dengue chikangunia,1,0.0,neutral
dengue chikangunia viralfever,1,0.0,neutral
chikangunia viralfever spreading,1,0.0,neutral
viralfever spreading thing,1,0.0,neutral
spreading thing n,1,0.0,neutral
thing n nand,1,0.0,neutral
n nand government,1,0.0,neutral
locals mumbai covid,1,0.0,neutral
mumbai covid antibodies,1,0.0,neutral
covid antibodies reveals,1,0.0,neutral
antibodies reveals fifth,1,0.0,neutral
reveals fifth sero,1,0.0,neutral
sero survey n,1,0.0,neutral
survey n n,1,0.0,neutral
india friday administered,1,0.0,neutral
friday administered record,1,0.0,neutral
administered record number,1,0.0,neutral
record number crore,1,0.0,neutral
number crore covid,1,0.0,neutral
vaccine doses occasion,1,0.0,neutral
doses occasion modi,1,0.0,neutral
dengue n nprasad,1,0.0,neutral
n nprasad n,1,0.0,neutral
nprasad n unit,1,0.0,neutral
n unit platelets,1,0.0,neutral
unit platelets needed,1,0.0,neutral
platelets needed nsunshine,1,0.0,neutral
needed nsunshine hospital,1,0.0,neutral
nsunshine hospital secunderabad,1,0.0,neutral
hospital secunderabad n,1,0.0,neutral
secunderabad n n,1,0.0,neutral
two crores counting,1,0.0,neutral
crores counting covid,1,0.0,neutral
counting covid vaccines,1,0.0,neutral
covid vaccines india,1,0.0,neutral
